Generation,Avg_Scalar_Fitness,Max_Scalar_Fitness,Avg_Defeated_Enemies,Max_Defeated_Enemies,Avg_Gain,Max_Gain,Avg_Life,Max_Life,Avg_Time,Min_Time,Euclidean_Diversity,Std_Dev
0,-12.041510464143034,309.03465006437233,0.085,2,-22.736152645298684,71.55059662039078,3.6610000000000036,102.0,17501058013.76501,638144639.0,13.320053903144819,0.5780803306490881
1,16.46950121245251,309.03465006437233,0.1475,2,-42.98544704707939,71.55059662039078,6.007500000000005,102.0,8320860911.202498,456852310.99999976,13.298905798019085,0.5770462158359793
2,64.82495916454918,309.03465006437233,0.32,2,-68.51760837602991,71.55059662039078,13.353500000000006,102.0,6676370482.917499,456852310.99999976,13.27038090948991,0.5755272041777737
3,106.72906690189443,309.03465006437233,0.595,2,-77.45346329490083,71.55059662039078,24.223500000000012,102.0,7910129275.042498,332506942.99999934,13.245815734501077,0.5739746406321993
4,137.1369307566186,309.03465006437233,0.8975,2,-66.13295944443351,22.179506829322968,37.8915,102.0,3442315162.7925014,332506942.99999934,13.2275308094653,0.571756760204083
5,144.36769145214043,309.03465006437233,0.8375,2,-60.94648960629037,25.971883385133744,42.1365,102.0,3880883578.6575036,332506942.99999934,13.196126385819557,0.5677785186157959
0,-12.041510464143034,309.03465006437233,0.085,2,-22.736152645298684,71.55059662039078,3.6610000000000036,102.0,17501058013.76501,638144639.0,13.320053903144819,0.5780803306490881
1,16.46950121245251,309.03465006437233,0.1475,2,-42.98544704707939,71.55059662039078,6.007500000000005,102.0,8320860911.202498,456852310.99999976,13.298905798019085,0.5770462158359793
2,64.82495916454918,309.03465006437233,0.32,2,-68.51760837602991,71.55059662039078,13.353500000000006,102.0,6676370482.917499,456852310.99999976,13.27038090948991,0.5755272041777737
3,106.72906690189443,309.03465006437233,0.595,2,-77.45346329490083,71.55059662039078,24.223500000000012,102.0,7910129275.042498,332506942.99999934,13.245815734501077,0.5739746406321993
4,137.1369307566186,309.03465006437233,0.8975,2,-66.13295944443351,22.179506829322968,37.8915,102.0,3442315162.7925014,332506942.99999934,13.2275308094653,0.571756760204083
5,144.36769145214043,309.03465006437233,0.8375,2,-60.94648960629037,25.971883385133744,42.1365,102.0,3880883578.6575036,332506942.99999934,13.196126385819557,0.5677785186157959
6,164.97704570457827,311.3733612553636,0.9875,2,-64.3095966974737,25.971883385133744,47.78,104.0,2970863778.425001,332506942.99999934,13.197396177547766,0.5640051476768696
7,188.15888747638056,327.3356572612306,1.08,2,-63.59238102957014,57.58848298475223,55.76,144.0,3027990629.967501,332506942.99999934,12.938138581214336,0.5340674571713458
8,176.0000349130443,327.3356572612306,1.0025,2,-59.81027194038263,57.58848298475223,52.695,144.0,1488236342.2799997,332506942.99999934,12.164142267851622,0.46056296621574716
9,132.25276050321452,327.3356572612306,1.0,2,-85.65106793753323,57.58848298475223,29.22,144.0,1004387146.8074996,332506942.99999934,9.30438284219694,0.4350361392680083
10,130.78434447032035,327.3356572612306,1.0,2,-79.22087442815004,57.58848298475223,30.84,144.0,1038943129.7024997,332506942.99999934,6.603957819304979,0.36059174479912626
11,132.78121261963162,327.3356572612306,0.9975,2,-74.89341848985143,57.58848298475223,32.94,144.0,1118952241.5225,332506942.99999934,9.054628107774846,0.426426987604275
12,139.39104063159863,327.3356572612306,0.995,2,-86.07372011839351,57.58848298475223,31.555,144.0,1425146111.2700002,331596719.00000036,9.00076956234957,0.43295649937963876
13,153.46258483150876,327.3356572612306,1.01,2,-88.53684314418842,57.58848298475223,35.575,144.0,1994253747.8200016,331596719.00000036,11.910524452161,0.5114069366840838
14,174.11228719549007,327.3356572612306,1.03,2,-93.73218632094577,57.58848298475223,40.975,144.0,3050455679.420003,331596719.00000036,12.44302258587279,0.49601274944590007
