Generation,Avg_Scalar_Fitness,Max_Scalar_Fitness,Avg_Defeated_Enemies,Max_Defeated_Enemies,Avg_Gain,Max_Gain,Avg_Life,Max_Life,Avg_Time,Min_Time,Euclidean_Diversity,Std_Dev
0,-12.669178343109893,211.6774796929001,0.06,1,-23.93615490862571,129.6946770594757,3.065000000000003,82.0,20635761074.76751,530044198.9999999,13.257014957020843,0.5753565040089968
1,22.88645546948487,274.650780171846,0.1325,1,-47.51434313976437,129.6946770594757,6.714500000000007,82.0,12933992210.757496,530044198.9999999,13.231806863921063,0.5740996597052386
2,70.65210591922573,274.650780171846,0.2775,1,-73.91779262635193,129.6946770594757,13.672500000000012,82.0,13908957137.229982,530044198.9999999,13.203853804656724,0.5725394565647175
3,108.24621142551959,274.650780171846,0.5075,1,-78.6999839405655,129.6946770594757,24.549500000000016,82.0,20235749766.034966,530044198.9999999,13.176534087648978,0.5704296764943881
4,138.64214655928652,274.650780171846,0.82,1,-59.7302964631069,129.6946770594757,40.893000000000015,84.0,23497814101.62743,530044198.9999999,13.147121626391039,0.5678144640505716
5,148.39659946031244,274.650780171846,0.87,1,-50.48088315326566,129.6946770594757,47.34750000000002,84.0,38667539151.284874,530044198.9999999,13.12321323620831,0.5620552791591478
0,-12.669178343109893,211.6774796929001,0.06,1,-23.93615490862571,129.6946770594757,3.065000000000003,82.0,20635761074.76751,530044198.9999999,13.257014957020843,0.5753565040089968
1,22.88645546948487,274.650780171846,0.1325,1,-47.51434313976437,129.6946770594757,6.714500000000007,82.0,12933992210.757496,530044198.9999999,13.231806863921063,0.5740996597052386
2,70.65210591922573,274.650780171846,0.2775,1,-73.91779262635193,129.6946770594757,13.672500000000012,82.0,13908957137.229982,530044198.9999999,13.203853804656724,0.5725394565647175
3,108.24621142551959,274.650780171846,0.5075,1,-78.6999839405655,129.6946770594757,24.549500000000016,82.0,20235749766.034966,530044198.9999999,13.176534087648978,0.5704296764943881
4,138.64214655928652,274.650780171846,0.82,1,-59.7302964631069,129.6946770594757,40.893000000000015,84.0,23497814101.62743,530044198.9999999,13.147121626391039,0.5678144640505716
5,148.39659946031244,274.650780171846,0.87,1,-50.48088315326566,129.6946770594757,47.34750000000002,84.0,38667539151.284874,530044198.9999999,13.12321323620831,0.5620552791591478
6,157.4486114900708,274.650780171846,0.945,1,-68.49459001424697,33.57307723693946,43.99,84.0,4071622566.3525,530044198.9999999,13.051038316516173,0.5560362063384288
7,175.27148247550798,274.650780171846,0.965,1,-52.821609215274606,33.57307723693946,55.27,84.0,5010624891.867503,302750782.9999994,12.93733920072694,0.5476682051389432
8,175.11231059399003,369.022821660897,0.9625,2,-54.680972780651224,33.57307723693946,54.505,116.0,4127296266.677505,302750782.9999994,12.506319053232998,0.5144733436899659
9,167.9671033433254,369.022821660897,0.965,2,-59.89878471167477,33.57307723693946,50.22,116.0,2897219369.970001,302750782.9999994,12.697274182582845,0.502849467197958
10,177.070243134467,369.022821660897,0.9375,2,-62.03355922257709,33.57307723693946,52.625,116.0,3270740163.1100035,302750782.9999994,13.122035079232662,0.5324761335244248
